feature22,feature5,feature19,feature46,feature67,feature31,feature105,feature35,feature6,feature10,feature91,feature15,feature14,feature24,feature27,feature44,feature30,feature36,feature33,feature13,feature16,feature97,feature98,feature55,feature59,feature86,feature76,feature84,feature49,feature90,feature23,feature61,label
-0.3183442491648983,-0.5608489766039602,-1.1632607180969121,-0.1964789530948534,0.5432769304284444,0.4312309341503205,0.0629669332891995,-0.23991264520624503,-0.3230151707860901,-0.639467492581392,1.0436766578060657,0.36372987745848295,-0.37524002590413846,-0.05794544331295268,-0.26200496342460067,-0.346962265224448,-0.4364724845026933,-0.15585613693850164,0.03196434733219391,-0.36556260550461805,-1.096514766580695,-0.16524933881189005,-0.6920682147305519,-0.4771350986531966,-0.02377400296296225,-0.10828207558229093,-0.6267045604908442,0.01495882996255652,-0.0971500929797781,0.18734705726650117,-0.8339109214424375,-0.38253982788167074,4
0.2541101665459039,-0.8495132412274814,4.319545650899579,-0.1729501555368558,-0.8909056881450564,9.876360929566333,0.11716435513525525,0.5881362613239457,-0.6373668400880371,-0.6855008473450794,0.9782532183867733,5.484809238457356,3.1163318769224673,6.648247979204977,2.6921977403894672,7.662529508585637,2.321558375458988,5.894154324635511,2.2966754308501165,1.919618456153279,6.02494165390441,0.46592104995894146,-2.625859072587265,0.8850034029634811,4.540867693575623,0.5070150644399443,3.954865895168349,-0.5600781395011237,0.921309790534095,9.388595712559153,0.7516306421579264,-1.0400819486174688,2
-0.2318804093848631,0.7608091845873924,-1.1653287383906026,-1.2393560795978342,-1.031990553404307,0.5160175799299447,-0.4763466701564,-0.7320210004019676,-0.22755307054201251,0.22083052579200885,1.6897331220715774,0.40516247967629,-0.6747574921336921,1.010874499537025,-0.2031006258641359,-0.5859040230900711,-0.6164582086785438,-0.374422694262031,-0.2855650488838681,-0.4646415363090225,0.044304609795172034,-0.6070641731830387,-0.11992304409802877,0.34678242697981226,-0.3385113100115178,0.9260291515330349,0.15295401779614345,0.7494277428137874,-0.363490357004526,0.248546410989176,0.13399599292830622,-0.604016513353596,0
-0.28173928597059644,-0.48208142641085616,-0.9577931424665679,-0.07785385139872164,-0.7165537004988448,0.6705500660827125,-0.18116428956423525,-0.6483475171691511,0.019649178612667094,0.2366644318908127,-0.7865440599486373,-1.3183743005470014,-0.34116930128761364,0.2579639463283375,-0.34786919756949386,-0.8114208797893041,-0.30994794153020455,0.24841054668621143,0.16559615683704884,-0.549851212445633,-0.5164371175760168,-0.45931279701886485,-0.060564253854033495,0.38754757021536057,0.2910659955841803,-0.3453675890756904,-0.2214786737868764,-0.6332704488407178,-0.35174126469401723,0.26289028119279134,-0.36432721249771466,0.040701457508144225,3
-0.29521032658350044,-0.1184424060144,-0.26880898833961925,2.935909082602237,0.4919127749460645,-0.5468113341592132,-0.26245996412721245,-0.18611736628216433,-0.0752587440689637,0.2602263940234659,0.08358768432795066,0.39635924240683557,-0.02504966379557723,-0.0658026043786169,-0.6632105064102606,2.3475059534249763,-0.19993125437976286,0.5962389566311529,-0.24635932662485804,0.06649418981776066,0.052330841416620415,0.15225325146162777,0.3723992352853603,-0.7295949818967682,-0.2966955526789583,0.686787829375479,-0.7536766013169267,0.7398809198564491,-0.7432971082607962,-0.4263278640090106,-0.2894214233530036,0.28565023070535905,2
-0.30737749552571547,0.07099808269687923,-1.2983281543817664,0.41372556001608335,0.13641431729746803,0.5783818253397137,-0.556007800438426,-0.21419868538794626,-0.0892291064995374,0.28918312405474955,0.2684089006874515,-2.09690868774736,-0.28010213962638514,-0.03379227562820158,-0.40150808774417396,0.4878971985206685,-0.36267038217351527,0.047187499610625405,-0.3930062005933793,-0.047494439229765,-0.04956581730476738,-0.17846691570602272,-0.016412300279621393,0.6036951795840952,-0.5389784583567108,0.2732421153602754,-0.20360504358482087,-1.3476910334815382,0.5054811729797655,0.03728891870507183,-0.8955115073106883,-0.24860642949196085,3
-0.33884187095645435,-0.8516390624592913,-0.1812010230482541,-0.8093445226156484,-0.017752903538414678,0.4909316911025258,-0.44210180324693255,-0.7035543751221076,-0.31791576701095525,0.2786453722846057,0.8801180592578348,0.37293115498077345,0.054773228577236835,0.47737145731454905,-0.03980636745841668,-0.4835009131015478,-0.44478376828308325,-1.3019651207818752,-0.8803212213991954,-0.28961753254349437,-0.24500455728703538,-0.5181017574064557,-1.6814919861681352,-0.20062198235368806,-0.2059917606040108,1.472866459321734,-0.036522813678297156,-0.3691416803543567,-0.08353927836728879,-0.6725204807867214,0.4254856995787786,-1.0262674629959374,3
-0.3642659826306594,-0.8300360592901044,-0.44858645221162047,-0.3192768054725318,-0.045240558939236446,-0.4797982738173363,0.833328668954318,0.23938111553453859,-0.09826648829338729,-0.6787262691476361,-0.8143490217018365,0.38284051762772936,0.9735115792781178,-0.2885782415579822,0.7000753085987015,-0.49710809896906394,0.9679682516141588,0.237870291839395,0.5284834870119446,0.14442384005561157,-0.4168388797280438,0.5666350531707256,-0.899551014409243,-0.6224166416930645,0.11370197285964363,0.49607831828417026,-0.26159559947071975,0.1416133478632454,-0.40480750963279555,0.6086227628638199,-0.9321924050709681,-0.38812154638858354,2
-0.3025253398992836,-0.7921897535194409,-0.27960670628509504,-0.6485898616058327,-0.7450841018145049,-0.6245531070514054,-0.3039916143068113,-0.7457177586771353,-0.41598283103870926,0.23734808732310123,-0.6687818689939111,0.36489488127404,-0.23220429913820237,-0.04842133621726485,-0.22086892904400474,-0.8079221030565008,-0.12937195544365032,-1.3211292205033596,-0.007512963263504773,-0.3319747268670113,0.3336137768773794,-0.19954961438345722,0.3158470269324622,-0.300978644615926,0.030681731801927944,0.9328646178803937,-0.3573015012000105,0.08783291187023931,-0.0971500929797781,-0.06220031368813567,-0.48076232399858365,-0.2608744411814493,0
-0.5012057745236074,2.2666893244821047,2.0237241707410583,4.343540921022516,-0.01569229046970273,1.0796196435081529,3.3629606423550813,-2.0133937909131956,1.0281279094564622,0.379392369703291,5.410691239043828,0.3779318912116088,-0.21489944049367596,4.792390217829945,-0.21025550189242015,8.967379009895938,2.852143836661724,0.3633951450151177,-0.6935014924551444,-0.10612872232619626,-1.0381421729701612,3.114534593187902,-0.6292186632703443,1.747222284482678,-0.19567539129993633,-0.5600012323827548,0.5830814975000067,3.92851978760746,-0.39370674357818464,-0.8175780866377028,-0.061987967552256835,7.440730801344442,2
-0.3398947680571006,-0.4936094202044684,-0.30082000471279297,1.2485106056866706,-0.47582868516147286,0.9889691071500576,-0.3417607419614144,-0.6803483797939134,-0.17053690637591776,-0.7434806727770985,-1.0008058240468196,0.39339721699575925,-0.16992690132054528,-0.0658026043786169,-0.26463117640294825,0.2730931115589863,-0.28726734510958624,-0.49803113746560534,-0.19567675773946877,-0.45662251992179503,-0.8301898082326351,-0.3167004644643627,0.2523682637991844,0.28975564351097866,-0.2923777498185165,0.9670419496171874,-0.6026530961957726,0.8878566756951936,-0.17954076499915653,-0.10373918452881972,-0.137927826446856,-0.417845583440008,1
-0.3273723984423529,-0.3681610542677253,0.09225693188996689,0.8943052510375878,-0.013108311643574495,-0.8849619572176666,-0.23549784196376253,-0.6853784889528601,-0.11362405635382805,-0.7286768420142791,0.9537194286045386,0.38998618330658935,-0.42542640137672144,0.2810130968018425,-0.15055157175712833,0.23118243895570423,-0.2232307297131468,0.7275130397233209,-0.5105075418715328,-0.32062820358152183,0.37009664788396296,-0.35983341506006017,-0.4767356414789052,-0.3198626597585065,-0.2563910505404214,-0.6194697896047758,-0.33391890961769094,-0.014158980057325465,0.36861162687283966,-0.6355380473072411,-0.061987967552256835,-0.7066171494507307,1
